track_id,duration,tempo,loudness,key,mode,time_signature,danceability,energy,key_confidence,mode_confidence,time_signature_confidence,end_of_fade_in,start_of_fade_out,song_hotttnesss,artist_hotttnesss,artist_familiarity,year
TRBHEOR128F429D1B0,142.36689,93.773,-11.669,4,1,1,0.0,0.0,0.56,0.206,0.0,0.183,135.564,,0.4174996449709784,0.6306300375898077,1968
TRBHEOU12903CBF12B,158.27546,114.546,-11.446,8,1,5,0.0,0.0,0.735,0.714,0.973,0.56,154.186,,0.3315347514153216,0.4506459971150351,
TRBHEQT12903CA76CD,143.67302,138.876,-7.217,5,0,4,0.0,0.0,0.044,0.244,0.164,0.258,134.037,0.0,0.2928015391228553,0.45470991102879554,
TRBHEQU128F932B874,328.4371,143.85,-13.002,7,1,4,0.0,0.0,0.495,0.51,0.0,0.106,323.111,,0.4654923562443533,0.7227339629633907,
TRBHEQY128F4275F54,207.98649,160.67,-8.974,2,1,4,0.0,0.0,0.26,0.296,0.533,0.334,201.7,,0.42685185323555136,0.5758447565611612,1999
TRBHESQ128F931BF15,187.76771,156.202,-2.863,1,1,4,0.0,0.0,1.0,0.856,0.881,0.0,179.734,0.0,0.3103173372383893,0.5013683431967768,2002
TRBHEUX128F425020D,191.92118,234.334,-10.001,3,1,4,0.0,0.0,0.794,0.871,0.0,3.204,175.09,0.38293509007501925,0.3670714492885737,0.5851612067387485,2007
TRBHEVE128F932E1FA,415.50322,100.017,-7.763,9,0,4,0.0,0.0,0.659,0.502,0.957,0.514,402.303,0.21508031850922793,0.46087511344909887,0.520002445238985,2002
TRBHEVR128F4263CE0,258.2722,109.993,-7.178,3,1,4,0.0,0.0,0.614,0.597,0.626,1.048,245.806,0.7222890066922197,0.4349760317895153,0.651039380171071,1990
TRBHEYH12903CB0887,248.08444,97.536,-5.927,9,1,3,0.0,0.0,0.582,0.556,0.771,0.205,242.149,0.21508031850922793,0.2984483114383103,0.5777733372917061,
TRBHEZF128F932BD68,115.82649,171.743,-15.304,0,1,4,0.0,0.0,0.661,0.696,0.0,0.206,110.434,0.4454545254934259,0.37632596022927123,0.5584812529779845,2001
TRBHFAQ128E0791ADA,297.03791,71.077,-11.547,0,0,4,0.0,0.0,0.343,0.429,0.331,0.0,291.73,0.6265859803064825,0.3832109687924385,0.5674612440192913,1968
TRBHFBL128F14537D2,230.47791,96.179,-8.21,6,1,3,0.0,0.0,0.266,0.361,0.617,1.001,222.848,,0.6458723106125392,0.8655904811994702,2005
TRBHFBW128F930A995,234.57914,150.087,-7.459,4,0,4,0.0,0.0,0.335,0.24,0.975,0.0,226.499,,0.2556663338649525,0.4396800960132786,
TRBHFDA128F4270728,175.51628,106.407,-12.813,2,0,4,0.0,0.0,0.361,0.491,0.712,0.63,168.937,0.304491031159076,0.4937110766426872,0.6632319848008446,
TRBHFFG128F9330743,424.85506,0.0,-20.105,8,1,1,0.0,0.0,0.059,0.414,0.0,0.084,414.917,,0.268922789535084,0.04829221750081509,
TRBHFIF12903CF66F4,179.46077,118.167,-6.988,0,1,4,0.0,0.0,0.039,0.376,0.709,0.531,174.602,0.45972498833129394,0.3227178557598917,0.42739879032798356,2006
TRBHFQE128F932CD48,12.95628,106.681,-19.408,2,1,5,0.0,0.0,0.0,0.0,0.668,0.148,12.956,,0.3248808718779012,0.5907290973418283,
TRBHFTL128F933AF4E,521.79546,197.011,-4.523,3,0,3,0.0,0.0,0.498,0.403,1.0,0.0,517.909,,0.5312132868052581,0.8036192618435595,
TRBHFUS12903CA4F1C,179.61751,85.506,-16.358,10,1,4,0.0,0.0,0.794,0.788,0.405,0.403,175.914,,0.3855675231595563,0.5071108485113439,2005
TRBHFVD128F4248837,162.06322,44.816,-25.745,5,1,1,0.0,0.0,0.016,0.508,0.0,1.449,152.276,0.7778280250734869,0.5079658021593736,0.8302522617224859,1991
TRBHFWZ128F42A2196,255.16363,135.733,-5.318,7,0,4,0.0,0.0,0.162,0.338,0.43,12.388,248.21,0.4408264404988793,0.5207841069422383,0.6943577464366076,2007
TRBHFXV128F92FC754,423.70567,131.85,-19.877,9,0,5,0.0,0.0,0.947,0.798,0.861,0.142,392.562,0.0,0.3873507510715329,0.44233476355461765,2004
TRBHFZP12903CE88C3,180.13995,160.006,-14.365,11,1,4,0.0,0.0,0.261,0.395,0.0,0.0,180.14,,0.22586054445275858,0.4340625074776102,
TRBHGBU12903CAA37F,163.39546,99.219,-13.629,3,1,5,0.0,0.0,0.039,0.518,0.657,4.493,150.494,,0.35549113602485716,0.471894875514916,
TRBHGDD128F1486C2E,203.96363,110.875,-5.735,0,1,4,0.0,0.0,0.109,0.255,0.782,0.246,189.788,,0.5762019662804653,0.8339679720525084,
TRBHGIV128F4269827,189.6224,74.55,-11.21,3,1,1,0.0,0.0,0.5,0.525,0.0,0.119,179.003,0.36727341580934564,0.3161559873970384,0.4371937769385019,
TRBHGJL128F93368A7,237.19138,161.961,-7.485,5,1,5,0.0,0.0,0.542,0.503,0.291,0.193,237.191,0.3277366831778408,0.301246881415998,0.5127402263276489,
TRBHGKH128F427FB11,191.60771,113.096,-20.009,8,0,4,0.0,0.0,0.46,0.378,0.462,0.299,176.663,,0.4398438541325515,0.5776331497038921,1983
TRBHGRU12903CE2C48,379.32363,89.965,-10.519,7,1,3,0.0,0.0,0.776,0.654,0.657,4.696,368.141,0.6068072928412985,0.44384773879174966,0.6265677126778345,2009
TRBHGTD12903CF47E5,231.70567,73.411,-8.753,11,0,4,0.0,0.0,0.45,0.193,0.212,0.177,213.676,,0.4374645536949841,0.7208239717092882,
TRBHGUK128E078E031,203.65016,195.824,-14.897,0,0,4,0.0,0.0,0.914,0.785,0.586,0.0,196.354,0.42409081096743817,0.42062740133562165,0.592472072955975,1993
TRBHGVH128F148AD73,205.11302,150.573,-1.869,7,0,4,0.0,0.0,0.802,0.566,0.349,0.258,201.485,0.5543841211839374,0.41735105580296544,0.5754126005522645,2001
TRBHGWF128F92C8358,197.38077,129.237,-29.407,0,1,4,0.0,0.0,0.596,0.555,0.297,7.454,190.868,,0.491828704353138,0.6795192077928062,2000
TRBHGWP128E0793AD8,249.18159,147.599,-10.362,9,1,4,0.0,0.0,0.757,0.527,0.209,0.0,227.068,,0.6426559611248466,0.7903679087935053,
TRBHHAC128F92D8379,304.22159,75.487,-14.809,5,1,4,0.0,0.0,0.691,0.616,0.305,0.304,293.558,0.0,0.33612442515088997,0.5509689161798321,2005
TRBHHCI12903CAEEB5,153.73016,81.626,-9.675,3,1,7,0.0,0.0,0.46,0.547,0.793,0.305,150.785,,0.25022732647127965,0.36987695823196864,
TRBHHCS128F427F936,212.00934,101.918,-23.707,5,1,1,0.0,0.0,0.914,0.554,0.0,0.427,207.732,,0.3513450770925733,0.521672995280826,
TRBHHCU128F148AF19,153.67791,93.77,-14.234,10,1,1,0.0,0.0,0.719,0.652,0.0,0.409,146.042,0.0,0.3713025465171209,0.5515651754684117,1993
TRBHHDU128F92FD6B5,974.99383,126.83,-12.391,0,1,4,0.0,0.0,0.414,0.584,0.457,0.0,971.912,0.0,0.4024958799867582,0.6335459987503766,
TRBHHFG128F93353FE,181.62893,102.155,-7.163,9,1,4,0.0,0.0,0.438,0.429,0.373,0.624,177.65,0.0,0.38623768283972165,0.5501038502561703,
TRBHHGM12903CFD7C3,108.14649,154.246,-10.173,7,1,1,0.0,0.0,0.42,0.516,0.0,0.308,99.643,0.4715782477005801,0.44960808830900445,0.6533406926626858,1967
TRBHHHC128F428428E,48.29995,82.799,-30.089,3,1,4,0.0,0.0,0.078,0.487,0.0,0.229,43.723,,0.3412658413564567,0.6297324888091065,
TRBHHMI128F426779C,213.55057,123.044,-5.279,10,0,4,0.0,0.0,0.06,0.333,0.354,0.322,208.057,,0.34302617914087985,0.5259050721449718,2004
TRBHHNH128F92F6070,179.01669,200.249,-6.595,7,0,1,0.0,0.0,0.332,0.005,0.0,0.136,179.017,0.0,0.0,0.43351711555557576,
TRBHHRC128F427F353,90.8273,63.641,-11.378,5,1,4,0.0,0.0,0.377,0.35,0.0,0.0,90.827,0.26586104921065007,0.4107435775323873,0.7040939465198991,
TRBHHRZ128F425C477,558.44526,139.286,-10.91,0,1,1,0.0,0.0,0.358,0.473,0.0,5.126,545.762,0.0,0.44925387694771113,0.6174214066397045,
TRBHHUB12903D09FEA,218.48771,166.409,-3.287,7,1,3,0.0,0.0,0.202,0.441,0.581,0.0,215.609,0.7550682767153579,0.4549573948202216,0.725402920778495,2009
TRBHHUC128F4294C6F,299.72853,173.945,-16.253,4,0,4,0.0,0.0,0.7,0.643,0.563,0.0,286.598,,0.46846255677857396,0.6465181300204232,2006
TRBHHUF12903CAA46B,157.07383,141.257,-9.514,9,1,4,0.0,0.0,0.649,0.655,0.363,3.634,147.876,0.5101927314839804,0.6941285029590545,0.8320117706473318,
TRBHHWQ128F93321AB,422.55628,102.739,-9.929,0,1,3,0.0,0.0,0.016,0.25,1.0,0.101,411.353,,0.4460715844124553,0.5744007886920006,2002
TRBHHZF12903CBE8ED,368.22159,146.01,-5.035,5,0,4,0.0,0.0,0.18,0.426,0.658,0.0,368.222,0.26695518627553855,0.4406098262775343,0.4672359160951003,
TRBHIDP128F147DE7D,530.70322,152.986,-16.958,8,0,4,0.0,0.0,0.082,0.0,0.627,36.49,520.812,,0.400107709799136,0.5617448040205617,
TRBHIIQ128F424AB61,216.63302,130.28,-2.456,6,1,4,0.0,0.0,0.581,0.591,0.572,0.177,204.934,,0.34377247608373934,0.573289819515419,2002
TRBHIJC128F92E55E2,166.94812,146.422,-18.712,9,0,4,0.0,0.0,0.324,0.385,0.135,0.0,162.383,,0.3680540387507248,0.5725006006819784,
TRBHIMC128F427680F,258.89914,124.998,-5.811,3,1,4,0.0,0.0,0.479,0.286,0.225,0.193,252.54,0.0,0.3543696158071208,0.6195309911238334,2005
TRBHIOA12903CD824F,196.93669,229.221,-7.445,0,1,4,0.0,0.0,0.632,0.569,0.862,0.273,191.983,,0.4408350067130934,0.648902582006874,
TRBHIPK128F92FFCF3,549.38077,124.798,-16.8,9,0,4,0.0,0.0,0.34,0.324,0.731,0.299,544.531,,0.42335610609447943,0.5714228015866021,
TRBHIPU12903CC380E,154.27873,178.427,-4.035,7,1,4,0.0,0.0,0.649,0.596,0.0,0.16,151.51,0.5227332607801571,0.5985554118943955,0.9289369261885644,
TRBHIRB128F1452ACC,334.75873,166.03,-6.893,11,0,4,0.0,0.0,0.006,0.386,0.0,0.0,310.578,0.6588519378924199,0.6017297557100237,0.8216973167394691,2005
TRBHIVF128E078DB92,174.31465,86.778,-6.119,5,0,3,0.0,0.0,0.0,0.0,0.811,0.0,157.762,0.5519215149416955,0.5222778974185658,0.7291494406802604,
TRBHIZF12903CC27D1,153.91302,104.53,-27.749,7,1,4,0.0,0.0,0.654,0.525,0.126,0.322,141.996,,0.34751176451577365,0.4950666609736366,
TRBHJAY128F14A9061,300.14649,137.804,-5.693,6,0,4,0.0,0.0,0.548,0.581,0.862,0.072,288.311,0.26586104921065007,0.49612334604345754,0.7142014472093124,1980
TRBHJFG128F426C8EA,231.60118,135.151,-5.301,9,0,4,0.0,0.0,0.54,0.493,0.273,0.223,223.126,,0.31669216154699004,0.5150440564086359,1993
TRBHJJH128F9327C91,377.62567,128.007,-5.98,11,1,3,0.0,0.0,0.083,0.339,0.133,0.0,358.905,0.21204540548371908,0.3719352651037364,0.5694818334789852,2006
TRBHJJP128F145EA12,295.75791,97.683,-7.867,9,1,4,0.0,0.0,0.685,0.723,0.488,4.36,276.12,0.4994458348006321,0.5661383980110223,0.6908937760116328,2001
TRBHJLA128F92EC039,196.96281,88.861,-8.227,4,1,4,0.0,0.0,0.0,0.0,0.412,0.38,193.91,,0.0,0.045995692941051415,
TRBHJLT128F1460832,213.31546,132.43,-11.982,7,1,4,0.0,0.0,0.058,0.386,0.587,0.0,209.206,,0.4533990832902461,0.6811302418484678,
TRBHJPQ128E078ED8F,155.61098,88.889,-2.321,1,0,4,0.0,0.0,0.583,0.508,0.628,0.0,146.831,0.6712941344409373,0.5524133455169445,0.7986451787418826,2002
TRBHJTF12903CF6774,303.72526,63.972,-11.321,9,0,4,0.0,0.0,0.109,0.585,0.732,0.404,271.79,,0.33003978597416606,0.5371448834821404,
TRBHJUJ128F92EBE24,226.40281,122.341,-6.466,9,1,4,0.0,0.0,0.156,0.494,0.0,0.206,215.893,,0.5416025025152893,0.7390474237450853,
TRBHJXG12903D15879,153.70404,91.493,-14.963,0,0,4,0.0,0.0,0.42,0.346,0.258,0.518,146.959,,0.4587382212261426,0.6451923387467661,1959
TRBHJZO128F4215FC5,239.0722,170.047,-4.655,7,1,4,0.0,0.0,1.0,0.842,0.347,2.479,226.778,,0.5121972430113413,0.5771581238137459,
TRBHJZX128F1495DAE,294.26893,103.579,-9.952,3,1,4,0.0,0.0,0.29,0.572,0.0,0.368,288.502,,0.3668207876397976,0.5756742184810534,
TRBHKAN128F42639DE,425.37751,90.92,-15.962,0,1,4,0.0,0.0,0.673,0.526,1.0,0.714,389.851,0.6336472097623188,0.42041261759961973,0.22419313842204025,
TRBHKCL128F425A036,308.76689,223.617,-7.255,7,1,5,0.0,0.0,0.222,0.612,0.219,6.647,292.275,,0.5457307001135414,0.8031054699098253,2004
TRBHKDM128F145BD15,598.62159,106.932,-21.781,1,1,4,0.0,0.0,0.344,0.372,0.486,5.579,593.508,,0.34517431863973785,0.5343922941001787,
TRBHKJC128F1465B49,212.50567,103.003,-4.485,11,0,4,0.0,0.0,0.073,0.386,1.0,0.136,205.607,0.0,0.40658168035189596,0.5265152781107441,2003
TRBHKKB128F427CD98,227.52608,40.258,-20.077,0,0,4,0.0,0.0,0.012,0.429,0.0,0.43,222.07,,0.39134245187534317,0.4002960349203375,
TRBHKKJ128F427A3B1,7.13098,195.208,-13.558,1,1,5,0.0,0.0,0.0,0.0,0.0,0.0,7.131,0.0,0.47788930391586204,0.7914655421770528,2002
TRBHKKK128F427E9FF,203.2322,151.8,-4.995,6,0,5,0.0,0.0,0.0,0.106,0.676,0.0,203.232,,0.6429822198767309,0.8404324666171871,2007
TRBHKLV12903CB3CA7,345.33832,91.965,-8.943,0,1,1,0.0,0.0,0.585,0.513,0.0,0.0,338.164,,0.3665278019554403,0.4213760602232756,
TRBHKLV12903CEA0A0,343.35302,94.648,-9.822,7,1,3,0.0,0.0,0.007,0.296,1.0,0.171,317.62,,0.4084248884194018,0.5327424427385774,2008
TRBHKMT12903CE4757,415.4771,98.428,-8.531,4,1,3,0.0,0.0,0.66,0.447,0.134,2.682,409.832,,0.6222089601294355,0.7058764019143506,1998
TRBHKQV12903CDBB98,293.92934,121.996,-6.394,0,1,4,0.0,0.0,0.719,0.622,0.655,0.0,285.634,0.0,0.31876265848978913,0.46775906519561133,
TRBHKRZ128EF33DB4A,240.50893,106.019,-3.304,2,1,4,0.0,0.0,0.396,0.278,0.808,0.107,237.43,,0.32185406915712433,0.44716795325910247,2003
TRBHKRZ128F932D08F,77.60934,155.659,-19.015,8,1,4,0.0,0.0,0.716,0.631,0.0,0.369,70.2,0.5782748931228445,0.4358082848637359,0.5729433958023782,
TRBHKSA128F92FDBEA,146.72934,125.309,-9.599,9,1,1,0.0,0.0,0.537,0.368,0.0,1.106,138.739,,0.37996076697507797,0.49883497525793824,1993
TRBHKSC128F429AB74,137.1424,95.471,-12.632,2,1,1,0.0,0.0,0.0,0.088,0.0,1.065,130.444,,0.3221258890144376,0.4589544162722026,
TRBHKUE128F429215D,330.78812,143.239,-8.852,4,0,5,0.0,0.0,0.33,0.183,1.0,1.023,324.232,,0.6344123849303008,0.7870983554809389,2007
TRBHKVE12903CAAEB4,178.65098,41.634,-21.039,2,0,1,0.0,0.0,0.534,0.615,0.0,0.455,172.304,0.0,0.0,0.0,
TRBHKXX128F4252D02,249.93914,122.831,-11.637,5,0,4,0.0,0.0,0.486,0.541,0.627,0.183,229.82,,0.6758870114182804,0.8999349522317316,2000
TRBHKYJ128F429A0A8,231.33995,144.412,-3.048,11,0,4,0.0,0.0,0.663,0.514,0.524,0.258,225.541,,0.35062894689721674,0.592494980055643,2007
TRBHKYX128F9338977,263.41832,133.297,-7.966,8,1,3,0.0,0.0,0.06,0.342,0.411,0.0,244.965,0.34092275586437804,0.32398405449830525,0.5508627546551241,2006
TRBHLBL128F42823F5,39.00036,137.741,-32.987,10,1,1,0.0,0.0,0.901,0.636,0.443,0.555,34.249,,0.34977634545642816,0.5618215107787774,
TRBHLBL12903D0137C,215.01342,133.812,-8.121,0,0,3,0.0,0.0,0.636,0.869,0.657,0.0,215.013,,0.08999872434630793,0.34092589888196445,2002
TRBHLBZ128F9300586,260.44036,162.025,-4.377,2,1,3,0.0,0.0,0.352,0.417,0.454,2.049,250.95,,0.5985967446153173,0.941896454523691,2001
TRBHLDJ12903CDFB0E,388.96281,148.975,-11.403,10,1,4,0.0,0.0,0.52,0.259,0.45,0.0,385.939,,0.32462448157429286,0.5008486917390443,
TRBHLDQ128F423EF10,160.31302,152.785,-9.385,1,1,4,0.0,0.0,0.704,0.521,0.76,6.513,156.479,0.9723868908170691,0.6538972174277825,0.8788113434932,2005
TRBHLES128F92F672E,409.73016,137.754,-20.974,7,1,1,0.0,0.0,0.093,0.466,0.0,0.0,403.052,0.0,0.41712458371887273,0.2303126835308617,
TRBHLEZ128F427E5AF,243.98322,162.618,-8.258,8,1,4,0.0,0.0,0.47,0.389,0.212,0.374,237.0,,0.3405238268004334,0.4221030433845711,1978
TRBHLGE128F42A64E5,196.33587,89.658,-9.577,8,1,4,0.0,0.0,0.104,0.344,0.476,0.334,190.769,,0.551016442959872,0.772794404179852,2007
TRBHLIH128F1473B78,188.49914,117.001,-14.822,10,0,4,0.0,0.0,0.375,0.464,0.851,0.171,175.038,0.42744657148843085,0.39717904259160935,0.5303556678749041,1974
TRBHLIH128F92FE649,276.4273,83.413,-18.063,6,1,3,0.0,0.0,0.493,0.465,0.556,0.0,276.427,,0.0,0.049599575675904804,
TRBHLRS128F92E9D69,144.16934,133.838,-18.865,2,1,4,0.0,0.0,0.779,0.665,1.0,0.549,131.053,,0.3065186000380746,0.37834796858643616,
TRBHLTT128F425C30D,183.01342,85.776,-8.972,7,1,1,0.0,0.0,0.685,0.749,0.0,0.578,171.392,0.5428987432910862,0.39785032314653385,0.6045860441995654,1982
TRBHLUB128F423E9BD,195.91791,166.002,-6.866,6,0,4,0.0,0.0,0.395,0.477,0.627,0.2,190.09,0.0,0.3811064916799453,0.48087292458404746,2003
TRBHLUF128F428E1F8,476.18567,127.387,-17.763,2,1,1,0.0,0.0,0.327,0.43,0.644,0.549,465.821,0.0,0.36425887067116786,0.5602156477144903,
TRBHLXQ128E07856AC,228.33587,88.471,-5.571,0,1,4,0.0,0.0,0.0,0.169,0.589,4.18,206.065,0.7081077729877299,0.5799889824287546,0.7446412459327763,
TRBHLYC128F92F31BB,160.1824,139.768,-13.394,10,1,1,0.0,0.0,0.68,0.743,0.0,0.0,143.813,0.6730744349497046,0.4148926124367487,0.5781036297198625,
TRBHMCT128F932C2C2,158.32771,87.872,-3.495,4,0,1,0.0,0.0,0.288,0.36,0.0,0.085,151.307,0.4252783309117184,0.5043077259823238,0.7014417589824127,2002
TRBHMFA128F148DC24,912.97914,70.608,-13.025,8,0,1,0.0,0.0,0.0,0.075,0.61,0.293,908.458,0.26586104921065007,0.3410821824524457,0.4246121307246204,
TRBHMHM12903CD9C85,139.78077,100.229,-11.34,7,1,3,0.0,0.0,0.648,0.574,0.498,0.0,131.582,,0.29382744516554465,0.4828052476468271,
TRBHMJS128F9359728,223.29424,147.97,-6.582,8,1,4,0.0,0.0,0.011,0.171,0.458,0.316,215.899,,0.41323788392454475,0.588370653419241,2002
TRBHMLU128F429C194,282.38322,94.31,-6.022,10,0,3,0.0,0.0,0.307,0.405,0.694,0.0,280.189,0.42512465831305757,0.39345711137576006,0.705491779875456,2006
TRBHMMC128F424991B,247.14404,126.855,-6.276,10,0,4,0.0,0.0,0.57,0.45,0.0,0.363,242.608,0.0,0.37571165345897,0.5665379919676716,
TRBHMNU128F93499B4,274.23302,93.976,-10.665,9,0,4,0.0,0.0,0.431,0.494,1.0,2.734,267.372,,0.40736477371133695,0.7117836809765571,
TRBHMOE128F92DF68C,13.26975,109.079,-12.847,7,1,1,0.0,0.0,0.012,0.429,0.0,0.187,13.27,,0.37206162812003885,0.5921082291438861,
TRBHMSR128F4278EBB,228.362,88.02,-11.126,9,1,4,0.0,0.0,0.59,0.625,0.91,0.381,218.639,,0.25680336879461524,0.49225313243508523,
TRBHMVE128F931A430,10.65751,195.462,-19.907,9,1,5,0.0,0.0,0.063,0.183,0.851,0.241,10.658,,0.37217987785740625,0.4950666609736366,
TRBHMXM128F4259A13,93.80526,136.915,-9.68,10,0,7,0.0,0.0,0.156,0.779,0.809,0.236,87.87,,0.6277651347772472,0.8037219349782518,
TRBHMYW128F93086FE,169.89995,139.186,-15.94,8,1,4,0.0,0.0,0.561,0.476,0.992,0.194,158.511,,0.3995000459203946,0.5410334266884267,1997
TRBHMZS128F42658FF,190.74567,155.08,-5.718,6,0,4,0.0,0.0,0.713,0.701,0.846,2.119,181.748,0.5194485814940588,0.556477414706974,0.8335903350968519,2003
TRBHNCL12903CB6CAA,251.79383,108.153,-12.378,2,1,4,0.0,0.0,0.292,0.349,0.74,0.309,245.023,0.48456252996792964,0.39535279249535926,0.4500535683334133,2010
TRBHNCW128F9334F3D,238.94159,155.982,-9.931,7,1,4,0.0,0.0,0.733,0.704,0.0,0.234,225.321,0.3347065490692206,0.403032205296799,0.28219106774534153,
TRBHNEU128F426E873,245.73342,120.172,-8.997,7,1,4,0.0,0.0,0.528,0.615,0.905,0.247,230.534,0.42744657148843085,0.37655698104593144,0.5971133628313751,1993
TRBHNHZ128F42A6BEF,231.94077,161.739,-3.387,4,0,4,0.0,0.0,0.091,0.168,0.342,0.0,224.641,0.5159636307203983,0.515325300572259,0.8582706777960948,2004
TRBHNJY128F4253FDC,232.82893,86.164,-7.875,5,1,4,0.0,0.0,0.333,0.31,0.551,0.369,213.838,,0.3288260851657054,0.4387381482743806,
TRBHNQO128F4257526,243.17342,110.706,-8.081,11,0,5,0.0,0.0,0.144,0.407,0.992,0.195,229.959,0.42409081096743817,0.4260093004837602,0.595645308494379,1993
TRBHNSO128F4243330,194.32444,161.986,-19.252,2,1,4,0.0,0.0,0.01,0.41,0.879,0.682,187.379,,0.41589712845748655,0.48200699856983814,
TRBHNSS128F4228E6E,233.58649,80.521,-7.473,6,1,3,0.0,0.0,0.892,0.449,1.0,0.0,222.308,,0.459189194680227,0.7478153693139534,2003
TRBHNUB12903CC2475,187.76771,144.002,-6.09,0,1,4,0.0,0.0,0.281,0.384,0.191,0.0,187.768,,0.3778282154455152,0.6148875882171886,2004
TRBHNUD128EF35D3D2,235.2322,164.972,-8.892,7,0,3,0.0,0.0,0.188,0.489,1.0,2.334,222.656,,0.3588450251644818,0.566157341575077,
TRBHNVI128F92F0EC7,417.72363,65.901,-13.52,0,1,5,0.0,0.0,0.601,0.667,0.801,2.461,417.724,,0.3658223691365675,0.5336595926316837,
TRBHOBW128F429504D,223.39873,102.399,-14.472,8,0,4,0.0,0.0,0.45,0.586,1.0,2.032,215.226,,0.41005362267597006,0.6622504836647155,1991
TRBHOEV128F4279182,175.25506,162.38,-14.585,11,0,4,0.0,0.0,0.789,0.599,1.0,0.38,171.363,0.41504977231582957,0.45873080635884184,0.6578268856404534,
TRBHOMC128F427AEC5,92.13342,84.462,-26.045,0,1,4,0.0,0.0,0.914,0.857,0.0,0.243,92.133,0.0,0.2582756159529409,0.49793219113114934,
TRBHONF12903D00664,248.58077,122.99,-10.007,8,1,3,0.0,0.0,0.813,0.691,1.0,0.136,234.162,0.0,0.0,0.027457373237041217,
TRBHORD128F423DEF9,861.83138,81.302,-20.288,2,1,4,0.0,0.0,0.0,0.0,1.0,7.39,851.528,0.5367888864406624,0.46296398721197823,0.6839515036360737,
TRBHORY128F148D422,222.14485,109.062,-10.031,0,1,4,0.0,0.0,0.0,0.08,1.0,2.873,219.045,0.5142983312649133,0.45385026533052464,0.6982916236578486,1990
TRBHOTH128F149A01B,186.67057,86.71,-21.091,9,0,4,0.0,0.0,0.136,0.238,0.496,0.363,180.117,0.42409081096743817,0.3475475805256747,0.5492829074585028,
TRBHOXO128F932A739,196.23138,183.048,-9.311,4,1,4,0.0,0.0,0.212,0.253,0.0,0.0,189.417,0.45404276609111616,0.4957293589457067,0.644478694650085,2009
TRBHOXV128F92FBB72,183.50975,120.423,-16.968,0,1,4,0.0,0.0,0.786,0.677,0.572,0.358,175.369,,0.3977756543226217,0.5641289501467455,1956
TRBHOYJ128F4292B75,259.23873,144.026,-9.654,10,0,4,0.0,0.0,0.559,0.302,0.968,0.359,253.748,0.26586104921065007,0.3863121306001651,0.493486473128519,
TRBHOYO12903C9C917,339.35628,104.821,-4.876,0,1,4,0.0,0.0,0.343,0.273,1.0,0.334,332.19,,0.6655766191588914,0.9158232530331046,
TRBHPGG128F428C972,161.01832,170.94,-4.279,5,1,4,0.0,0.0,0.676,0.452,0.818,2.27,161.018,,0.4370505575231345,0.547684660288279,2004
TRBHPJL128F9305DCA,202.1873,147.057,-7.883,11,0,1,0.0,0.0,0.252,0.511,0.0,0.328,196.058,,0.29043418822354367,0.34858259750671267,
TRBHPLS12903CB0FE6,276.13995,130.052,-1.814,11,0,4,0.0,0.0,0.043,0.248,0.505,0.0,272.533,,0.4449351824117356,0.6955933512745225,2006
TRBHPVP128E0785A51,185.10322,144.017,-3.261,6,1,4,0.0,0.0,0.388,0.394,0.837,0.118,185.103,0.652010036818513,0.5608197692618571,0.7680042347735891,2003
TRBHQAU128F9316C04,260.10077,169.672,-4.595,9,1,4,0.0,0.0,0.428,0.403,0.825,2.02,257.474,,0.599859524967033,0.9279859311075224,
TRBHQBF128F429FA6D,181.39383,88.313,-17.148,10,1,4,0.0,0.0,1.0,0.683,0.0,0.398,172.391,0.0,0.35102262079534835,0.4905864018711718,
TRBHQBT128F932AFAD,226.40281,90.217,-7.332,0,1,4,0.0,0.0,0.071,0.512,0.459,10.617,221.112,0.0,0.338104616266341,0.4699482122281225,
TRBHQBW12903CAC57B,176.03873,73.581,-25.452,0,1,4,0.0,0.0,0.679,0.622,1.0,0.095,167.602,0.0,0.2874467532300883,0.41614717642534665,
TRBHQDN128F4276D66,259.02975,94.996,-2.731,11,0,4,0.0,0.0,0.755,0.618,0.488,2.85,252.97,,0.5292587413470465,0.7140198500424152,2008
TRBHQGW128F42334DB,206.34077,169.951,-7.399,11,1,7,0.0,0.0,0.603,0.496,0.777,0.0,202.733,0.5519215149416955,0.5396443124242588,0.8098280918397787,
TRBHQHE128F4230865,333.89669,85.325,-7.269,11,0,5,0.0,0.0,0.542,0.536,0.946,0.0,297.767,,0.3653396527140089,0.6279973897229263,2007
TRBHQHN128F148A1B3,298.57914,135.314,-5.899,4,1,4,0.0,0.0,0.23,0.37,0.118,3.129,287.126,0.6070366907455167,0.5515524551563505,0.7497969594005849,1991
TRBHQJJ128F931FAC1,235.07546,135.426,-8.253,7,1,4,0.0,0.0,0.084,0.487,0.701,1.112,227.718,,0.3756769293497006,0.5182916460696715,
TRBHQMU128EF34F6BE,207.28118,94.15,-10.179,1,1,4,0.0,0.0,0.358,0.296,0.916,0.386,200.754,0.319565986882865,0.43700191865316,0.5593175024118211,
TRBHQQF128F92D6BE4,241.8673,103.027,-22.965,3,1,1,0.0,0.0,0.779,0.686,0.204,0.567,213.804,,0.2918834217879059,0.40982763502826935,
TRBHQQY128F931BBFA,156.05506,165.142,-11.956,2,1,4,0.0,0.0,0.479,0.492,0.909,0.0,148.364,0.0,0.27247125591556115,0.3666783310922907,2005
